NCBI_id	mOTU	average_log_rel_ab	prevalence	average_rel_ab	median_rel_ab	median_log_rel_ab
562973.PRJNA38743	Actinomyces viscosus [ref_mOTU_v2_1444]	-4.89583954350121	0.0804749340369393	2.40505457184321e-05	0	-5
-	unknown Roseburia [meta_mOTU_v2_6176]	-4.89611305897069	0.0488126649076517	0.000171781062595875	0	-5
-	Acidiphilium sp. CAG:727 [meta_mOTU_v2_7554]	-4.89635346419061	0.0527704485488127	0.00014220825125659	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7752]	-4.89637857187093	0.0448548812664908	0.000473267836651158	0	-5
1116231.PRJEA76965	Streptococcus sp. [ref_mOTU_v2_0416]	-4.89665547962932	0.0593667546174142	0.000166959968861667	0	-5
1203556.PRJNA169432	Actinomyces sp. HPA0247 [ref_mOTU_v2_2506]	-4.89666943159605	0.0804749340369393	2.20657416060887e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7784]	-4.8969470032707	0.0751978891820581	2.84341239351117e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_7132]	-4.89712507919895	0.0554089709762533	0.000120785560491654	0	-5
324831.PRJNA84	Lactobacillus gasseri [ref_mOTU_v2_0725]	-4.89771718198805	0.0672823218997362	8.55939642624299e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7735]	-4.89772588607303	0.0567282321899736	8.78471682007373e-05	0	-5
-	Clostridium sp. CAG:510 [meta_mOTU_v2_6178]	-4.8977906620135	0.0382585751978892	0.000522913181403844	0	-5
1123313.PRJNA185372	Faecalicoccus pleomorphus [ref_mOTU_v2_2178]	-4.89783930782516	0.0686015831134565	3.7834255531126e-05	0	-5
-	unknown Clostridia [meta_mOTU_v2_5421]	-4.89822534118616	0.0659630606860158	4.9074191920022e-05	0	-5
-	Clostridium sp. CAG:411 [meta_mOTU_v2_7074]	-4.89891746784583	0.050131926121372	0.000160908170581843	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5569]	-4.89903805261447	0.0712401055408971	2.49815531170775e-05	0	-5
-	unknown candidatus Saccharibacteria [meta_mOTU_v2_6046]	-4.89906526231819	0.08311345646438	1.45324485412582e-05	0	-5
-	unknown Clostridiaceae [meta_mOTU_v2_6802]	-4.89909653450551	0.0646437994722955	3.73049294266596e-05	0	-5
-	unknown Sutterella [meta_mOTU_v2_5982]	-4.89925925136115	0.050131926121372	0.000111235895825433	0	-5
435830.PRJNA38761	Actinomyces graevenitzii [ref_mOTU_v2_1056]	-4.89978040758274	0.079155672823219	1.66991731486108e-05	0	-5
-	Clostridium sp. CAG:609 [meta_mOTU_v2_6466]	-4.90015982461295	0.0422163588390501	0.00039597896240177	0	-5
-	unknown Prevotella [meta_mOTU_v2_6387]	-4.90017173947613	0.0554089709762533	0.000277216490293605	0	-5
1624.PRJNA242957	Lactobacillus salivarius [ref_mOTU_v2_0125]	-4.90019365747906	0.0593667546174142	0.00028696717085974	0	-5
326426.PRJNA13487	Bifidobacterium breve [ref_mOTU_v2_0157]	-4.90039318346155	0.0567282321899736	0.000384255303472175	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6165]	-4.90070908195923	0.0620052770448549	4.84086823229256e-05	0	-5
97478.PRJNA265168	Lactobacillus mucosae [ref_mOTU_v2_0568]	-4.90094305432114	0.0606860158311346	0.000158117453943133	0	-5
-	unknown Firmicutes [meta_mOTU_v2_7454]	-4.90096468407662	0.0461741424802111	0.000262139793078827	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5577]	-4.90124916539965	0.0606860158311346	7.74728940228423e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_7419]	-4.90141160335728	0.0488126649076517	0.000131959097927377	0	-5
1280689.PRJNA185687	Clostridium paraputrificum [ref_mOTU_v2_2890]	-4.90153827327985	0.0620052770448549	7.90540501148728e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_6098]	-4.90188298177196	0.0554089709762533	7.22765957664737e-05	0	-5
1284680.PRJNA187458	Actinomyces sp. S6-Spd3 [ref_mOTU_v2_2919]	-4.90252301834013	0.0817941952506596	1.32865480173964e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_7026]	-4.90279950875395	0.0395778364116095	0.000425484873100267	0	-5
-	unknown Bacteria [meta_mOTU_v2_6006]	-4.903254044816	0.050131926121372	0.000198774206813439	0	-5
521003.PRJNA29307	Collinsella intestinalis [ref_mOTU_v2_4400]	-4.90430168311831	0.050131926121372	0.000269634136143504	0	-5
195103.PRJNA304	Clostridium perfringens [ref_mOTU_v2_1117]	-4.90437143656908	0.0593667546174142	5.35762051133811e-05	0	-5
-	Clostridium sp. CAG:798 [meta_mOTU_v2_7020]	-4.90482969633453	0.0395778364116095	0.000537153608115023	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6036]	-4.90488379220921	0.0514511873350923	6.12348970400075e-05	0	-5
-	Alistipes sp. An31A [meta_mOTU_v2_6154]	-4.90537634519392	0.0461741424802111	0.000402801085529137	0	-5
-	Clostridium sp. CAG:571 [meta_mOTU_v2_5498]	-4.90540117949316	0.0395778364116095	0.000391678203520067	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6228]	-4.90547461300457	0.0422163588390501	0.00024412789105399	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_5584]	-4.90561360645212	0.0343007915567282	0.000953450639093373	0	-5
-	Clostridium sp. CAG:413 [meta_mOTU_v2_7152]	-4.90704189439269	0.0395778364116095	0.000210352657701038	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6533]	-4.9073326027891	0.0606860158311346	2.9320996293097e-05	0	-5
1236513.PRJDB601	Bacteroides faecichinchillae [ref_mOTU_v2_2725]	-4.9080077061596	0.0659630606860158	1.89475175700745e-05	0	-5
-	Holdemanella biformis [meta_mOTU_v2_7667]	-4.90816029778303	0.0435356200527705	0.000136423986698313	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7145]	-4.90849718893497	0.0580474934036939	7.85618890958199e-05	0	-5
-	unknown Prevotellaceae [meta_mOTU_v2_5568]	-4.90860031800217	0.0369393139841689	0.000738233582840781	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5791]	-4.90876856691734	0.0659630606860158	2.50522994232196e-05	0	-5
203120.PRJNA315	Leuconostoc mesenteroides [ref_mOTU_v2_0384]	-4.90889790792084	0.0672823218997362	2.02272828397118e-05	0	-5
1504822.PRJEB6476	bacterium OL-1 [ref_mOTU_v2_3607]	-4.90920152461547	0.0554089709762533	5.72822072196533e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6936]	-4.90948334647077	0.0435356200527705	0.000188567588666447	0	-5
-	Clostridium sp. CAG:710 [meta_mOTU_v2_6788]	-4.90952963294224	0.0369393139841689	0.000261903029515622	0	-5
-	unknown Clostridium [meta_mOTU_v2_7480]	-4.91005432357242	0.0474934036939314	9.29662752166535e-05	0	-5
-	unknown Ruminococcaceae [meta_mOTU_v2_7271]	-4.91038304686118	0.0514511873350923	6.74258807789637e-05	0	-5
545697.PRJNA30375	Clostridium celatum [ref_mOTU_v2_4460]	-4.91040528749023	0.0633245382585752	2.15999612807504e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7430]	-4.91052494898919	0.0646437994722955	4.0055846522935e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6073]	-4.91066589433951	0.054089709762533	3.14616646779668e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7684]	-4.91081847193331	0.050131926121372	4.91405294857232e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5848]	-4.91165364203635	0.0580474934036939	4.15302931480892e-05	0	-5
-	Clostridium sp. CAG:780 [meta_mOTU_v2_5914]	-4.91173142438413	0.0356200527704486	0.000337425965732438	0	-5
-	unknown Clostridium [meta_mOTU_v2_6349]	-4.91182638470956	0.0514511873350923	8.64436115233075e-05	0	-5
-	unknown Coprococcus [meta_mOTU_v2_6257]	-4.91200002508887	0.0369393139841689	0.000480611970562803	0	-5
-	unknown Ruminococcus [meta_mOTU_v2_7048]	-4.9120203799686	0.0329815303430079	0.000420384944555327	0	-5
-	Sutterella sp. CAG:521 [meta_mOTU_v2_6395]	-4.9121638166431	0.0435356200527705	7.96701986391538e-05	0	-5
658659.PRJNA39371	Erysipelotrichaceae sp. [ref_mOTU_v2_4724]	-4.91294612981967	0.0620052770448549	2.55993692877001e-05	0	-5
754252.PRJEA46291	Propionibacterium freudenreichii [ref_mOTU_v2_1477]	-4.91441280728814	0.0580474934036939	4.84358411622642e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5710]	-4.91523612779102	0.050131926121372	9.32056294792066e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6281]	-4.91542896237822	0.0488126649076517	5.45711520594805e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6259]	-4.91551865487757	0.0620052770448549	2.98230877000004e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7548]	-4.91565880772959	0.0514511873350923	3.95614179468022e-05	0	-5
-	unknown Ruminococcus [meta_mOTU_v2_6724]	-4.91624929361142	0.0435356200527705	9.65874929610331e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6758]	-4.9165331996847	0.0435356200527705	8.81615179814543e-05	0	-5
469618.PRJNA32423	Fusobacterium varium [ref_mOTU_v2_4311]	-4.91664162469308	0.0488126649076517	8.87755226657909e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7188]	-4.91665827771767	0.050131926121372	5.26526145502735e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6237]	-4.9166595846014	0.0488126649076517	5.18791514954683e-05	0	-5
-	Libanicoccus massiliensis [meta_mOTU_v2_5543]	-4.91691893970271	0.0514511873350923	5.30643272381355e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6891]	-4.91738892750953	0.0554089709762533	4.66806202068247e-05	0	-5
457415.PRJNA39419	Synergistes sp. 3_1_syn1 [ref_mOTU_v2_4289]	-4.9175990531868	0.0593667546174142	3.84840467993235e-05	0	-5
457398.PRJNA42529	Desulfovibrio sp. [ref_mOTU_v2_1394]	-4.91769281607685	0.054089709762533	3.23628534458438e-05	0	-5
467705.PRJNA66	Streptococcus gordonii [ref_mOTU_v2_1398]	-4.91776241193649	0.0633245382585752	1.39647289971249e-05	0	-5
-	Brachyspira sp. CAG:700 [meta_mOTU_v2_6130]	-4.91830069338581	0.0316622691292876	0.000398367461875977	0	-5
-	unknown Clostridium [meta_mOTU_v2_6616]	-4.91833148932857	0.0554089709762533	3.71110984190227e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5957]	-4.91901249404614	0.0356200527704486	0.000128145502925044	0	-5
-	unknown Firmicutes [meta_mOTU_v2_7755]	-4.91926631607861	0.0448548812664908	9.23880238426364e-05	0	-5
-	unknown Prevotella [meta_mOTU_v2_6415]	-4.91955464207212	0.0329815303430079	0.000354297921107075	0	-5
-	unknown Firmicutes [meta_mOTU_v2_7751]	-4.92006963727724	0.0382585751978892	0.000154183708121932	0	-5
-	Clostridium sp. CAG:448 [meta_mOTU_v2_6055]	-4.92053890649541	0.0435356200527705	4.99951272170965e-05	0	-5
-	Clostridium sp. CAG:762 [meta_mOTU_v2_6739]	-4.92112182675411	0.0316622691292876	0.000196931350964233	0	-5
-	unknown Veillonellaceae [meta_mOTU_v2_5949]	-4.92120498143487	0.0448548812664908	4.60304795609866e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_7403]	-4.92132008256378	0.0395778364116095	5.86058550795425e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_5647]	-4.92171408791608	0.0356200527704486	0.000108136269938982	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6144]	-4.92182357748633	0.0448548812664908	4.41828865565338e-05	0	-5
-	Clostridium sp. CAG:533 [meta_mOTU_v2_6224]	-4.92196566617633	0.0343007915567282	0.000168064788227037	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_5951]	-4.92262765556715	0.0448548812664908	5.35836367875505e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6507]	-4.92271682697634	0.0580474934036939	1.97976946711447e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5885]	-4.92302426233307	0.0382585751978892	0.000105091684226415	0	-5
-	unknown Firmicutes [meta_mOTU_v2_5910]	-4.92308439490472	0.0435356200527705	4.67566733493013e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6528]	-4.92310347956843	0.0316622691292876	0.000204320977972044	0	-5
1378168.PRJNA213743	Firmicutes bacterium ASF500 [ref_mOTU_v2_3153]	-4.92354359800636	0.0633245382585752	9.95066046283053e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6260]	-4.92370686916856	0.0422163588390501	5.75326035605267e-05	0	-5
-	Coprobacillus sp. CAG:826 [meta_mOTU_v2_6390]	-4.92403107856296	0.0395778364116095	8.79998303950506e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_5655]	-4.92433859663467	0.0303430079155673	0.00037368748962892	0	-5
-	unknown Bacteroidaceae [meta_mOTU_v2_7587]	-4.92435179734582	0.0422163588390501	9.18448388443961e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5890]	-4.92445502038004	0.0435356200527705	7.13414252336683e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6179]	-4.92454142804277	0.0435356200527705	4.5113504019604e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6011]	-4.92501832377368	0.0461741424802111	3.61668168037163e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_5773]	-4.9253601773092	0.0303430079155673	0.000183582753261068	0	-5
1236514.PRJDB602	Bacteroides stercorirosoris [ref_mOTU_v2_2726]	-4.92560745721228	0.0382585751978892	0.000122843626252801	0	-5
-	Neglecta timonensis [meta_mOTU_v2_7115]	-4.92562987353465	0.0461741424802111	3.29277950089949e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5401]	-4.92576720763288	0.0343007915567282	0.000153171024147363	0	-5
-	Prevotella sp. CAG:485 [meta_mOTU_v2_5757]	-4.9259257773209	0.029023746701847	0.000221231647636387	0	-5
-	unknown Clostridium [meta_mOTU_v2_5940]	-4.9260531381973	0.0356200527704486	0.00025837733029269	0	-5
411465.PRJNA18169	Parvimonas micra [ref_mOTU_v2_1145]	-4.92620975499028	0.054089709762533	3.03575449145546e-05	0	-5
591001.PRJNA33685	Acidaminococcus fermentans [ref_mOTU_v2_4591]	-4.92697984477135	0.0356200527704486	8.34300628062598e-05	0	-5
571.PRJNA253752	Klebsiella michiganensis/oxytoca [ref_mOTU_v2_0079]	-4.92717404100022	0.0474934036939314	3.98938515092646e-05	0	-5
903814.PRJNA52281	Eubacterium limosum [ref_mOTU_v2_5122]	-4.92726227309204	0.054089709762533	1.76521015586151e-05	0	-5
-	unknown Ruminococcus [meta_mOTU_v2_6727]	-4.92726544900016	0.0408970976253298	6.10500815361421e-05	0	-5
-	unknown Lentisphaerae [meta_mOTU_v2_6651]	-4.92747527083617	0.0395778364116095	5.65809755557683e-05	0	-5
-	Clostridium sp. CAG:793 [meta_mOTU_v2_5464]	-4.92750408337226	0.0316622691292876	0.000191140682308048	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_7748]	-4.92768903061716	0.0316622691292876	0.000275527392672962	0	-5
-	unknown Sutterella [meta_mOTU_v2_7526]	-4.92846767074481	0.0329815303430079	8.62365183125046e-05	0	-5
-	Dialister invisus [meta_mOTU_v2_7291]	-4.92923520849751	0.0356200527704486	0.000104735227406904	0	-5
1232447.PRJDB528	Clostridiales bacterium VE202-09 [ref_mOTU_v2_2688]	-4.92964370038586	0.0527704485488127	1.7492642231627e-05	0	-5
-	unknown Acidaminococcus [meta_mOTU_v2_6910]	-4.93009026565436	0.0448548812664908	2.92550596590973e-05	0	-5
742818.PRJNA46425	Slackia piriformis [ref_mOTU_v2_4888]	-4.93205101181718	0.0408970976253298	4.79187609207177e-05	0	-5
562982.PRJNA38781	Gemella morbillorum [ref_mOTU_v2_4513]	-4.93258708959547	0.0527704485488127	1.38760161384925e-05	0	-5
-	unknown Bacteria [meta_mOTU_v2_6725]	-4.93266869336476	0.0343007915567282	5.37917766238844e-05	0	-5
-	unknown Clostridia [meta_mOTU_v2_5344]	-4.93289354633299	0.0435356200527705	2.59166985997278e-05	0	-5
-	unknown Atopobiaceae [meta_mOTU_v2_6622]	-4.93303046960454	0.0356200527704486	4.46906605430895e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7359]	-4.93345260147927	0.0356200527704486	0.000180461779856781	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5591]	-4.93371590019317	0.0395778364116095	3.38016748077881e-05	0	-5
-	unknown Roseburia [meta_mOTU_v2_7798]	-4.93395387984706	0.0329815303430079	0.000121444790547118	0	-5
334390.PRJDA18979	Lactobacillus fermentum [ref_mOTU_v2_1050]	-4.93397540554135	0.0382585751978892	0.000126505245961274	0	-5
1069533.PRJNA70717	Streptococcus sp. [ref_mOTU_v2_0261]	-4.93406374255866	0.0395778364116095	0.000185343539893963	0	-5
550.PRJNA251384	Enterobacter cloacae [ref_mOTU_v2_0266]	-4.93420537442536	0.0461741424802111	1.99210271886108e-05	0	-5
1028307.PRJNA66537	Enterobacter aerogenes [ref_mOTU_v2_0120]	-4.93446439006594	0.0408970976253298	0.000170621218625794	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6193]	-4.93448405333618	0.0356200527704486	5.09013916774985e-05	0	-5
-	Brachyspira sp. CAG:484 [meta_mOTU_v2_6314]	-4.93506693468741	0.0329815303430079	8.1200721613548e-05	0	-5
-	unknown cellular organisms [meta_mOTU_v2_6934]	-4.93553096256261	0.050131926121372	9.94607090103384e-06	0	-5
314315.PRJNA13435	Lactobacillus sakei [ref_mOTU_v2_0992]	-4.93561905719903	0.0474934036939314	1.42162304951869e-05	0	-5
-	unknown Sutterella [meta_mOTU_v2_5929]	-4.93563041106642	0.0277044854881266	8.88502241638445e-05	0	-5
28037.PRJNA242574	Streptococcus mitis [ref_mOTU_v2_0027]	-4.93593982080936	0.0527704485488127	9.01285841876093e-06	0	-5
-	Ruminococcus sp. CAG:724 [meta_mOTU_v2_7753]	-4.93614514267412	0.029023746701847	0.000139507536251147	0	-5
706434.PRJNA43125	Megasphaera micronuciformis [ref_mOTU_v2_4840]	-4.93648476864008	0.0461741424802111	2.34552782872396e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5547]	-4.93654945420922	0.0435356200527705	3.82593712805724e-05	0	-5
1005705.PRJNA65583	Streptococcus infantis [ref_mOTU_v2_1561]	-4.93659615715165	0.050131926121372	1.02814151609846e-05	0	-5
-	Succinivibrio dextrinosolvens [meta_mOTU_v2_7277]	-4.93660545120823	0.0224274406332454	0.000810347004887728	0	-5
-	unknown Prevotella [meta_mOTU_v2_7342]	-4.93670471182338	0.0277044854881266	0.000388627173615931	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6375]	-4.93753089668364	0.029023746701847	0.000144426613449924	0	-5
-	Anaerotruncus sp. CAG:390 [meta_mOTU_v2_6342]	-4.93753209549516	0.0316622691292876	6.54453283252665e-05	0	-5
-	Sutterella sp. CAG:521 [meta_mOTU_v2_7660]	-4.93757115165584	0.0316622691292876	0.000113314363460074	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6603]	-4.93762350805701	0.0263852242744063	0.000299262243038781	0	-5
-	unknown candidatus Saccharibacteria [meta_mOTU_v2_6254]	-4.93778403045353	0.0514511873350923	8.78327739280358e-06	0	-5
1054460.PRJNA69547	Streptococcus pseudopneumoniae [ref_mOTU_v2_0021]	-4.93787881308919	0.050131926121372	8.82215920802862e-06	0	-5
1121114.PRJNA169801	Blautia producta [ref_mOTU_v2_1889]	-4.9378796476129	0.0461741424802111	1.43323812312187e-05	0	-5
-	unknown Azospirillum [meta_mOTU_v2_7608]	-4.93789965302297	0.029023746701847	8.75670352269796e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_6338]	-4.93806871087329	0.0303430079155673	7.32865042918383e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_6879]	-4.93809227151316	0.029023746701847	8.41120209719475e-05	0	-5
-	unknown Veillonellaceae [meta_mOTU_v2_5707]	-4.93843912601811	0.029023746701847	7.05341782305117e-05	0	-5
-	unknown Bacteroidaceae [meta_mOTU_v2_7534]	-4.93848330505867	0.025065963060686	0.000496274350087508	0	-5
-	Clostridium sp. CAG:590 [meta_mOTU_v2_5713]	-4.93863515957656	0.0263852242744063	0.000172945672797969	0	-5
-	unknown Firmicutes [meta_mOTU_v2_5720]	-4.93880752137254	0.0316622691292876	6.8322210298e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6591]	-4.93902381370778	0.0303430079155673	0.000346886804907058	0	-5
1122981.PRJNA188808	Prevotella corporis [ref_mOTU_v2_0513]	-4.93907761785752	0.0448548812664908	1.56295937598761e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6961]	-4.93928788428558	0.0343007915567282	5.12018883616602e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6814]	-4.9394773749459	0.029023746701847	0.000147388197735249	0	-5
-	unknown Collinsella [meta_mOTU_v2_6772]	-4.93975151772135	0.0395778364116095	2.31270640948152e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_5336]	-4.93979257243595	0.0356200527704486	3.8904745304488e-05	0	-5
-	unknown Sutterella [meta_mOTU_v2_6014]	-4.94018550600891	0.029023746701847	9.51826588554036e-05	0	-5
-	Mycoplasma sp. CAG:956 [meta_mOTU_v2_7596]	-4.94033536320761	0.0237467018469657	0.000148189634671164	0	-5
1035184.PRJNA67177	Streptococcus constellatus/intermedius [ref_mOTU_v2_0143]	-4.94069994754716	0.0474934036939314	1.10312334915838e-05	0	-5
-	Sutterella sp. CAG:351 [meta_mOTU_v2_7614]	-4.94107142233436	0.0303430079155673	3.92715926302485e-05	0	-5
-	unknown Bacteria [meta_mOTU_v2_7249]	-4.94118767877207	0.029023746701847	0.00026499729213067	0	-5
469617.PRJNA32487	Fusobacterium ulcerans [ref_mOTU_v2_1396]	-4.94153171279022	0.0356200527704486	6.45715736627263e-05	0	-5
-	unknown Bacteria [meta_mOTU_v2_5594]	-4.94178969766379	0.0329815303430079	2.47794392656962e-05	0	-5
1287476.PRJNA187523	Prevotella bivia [ref_mOTU_v2_0999]	-4.94206775539277	0.0435356200527705	1.25946859357812e-05	0	-5
-	unknown Eubacterium [meta_mOTU_v2_7116]	-4.9421359626377	0.0303430079155673	4.3597844444451e-05	0	-5
-	unknown Prevotella [meta_mOTU_v2_6456]	-4.94224123043055	0.0197889182058048	0.000251686994795637	0	-5
-	Clostridium sp. CAG:306 [meta_mOTU_v2_7759]	-4.94260151360953	0.0303430079155673	4.74054063445567e-05	0	-5
-	Phascolarctobacterium sp. CAG:207 [meta_mOTU_v2_7137]	-4.94279610890069	0.0316622691292876	7.6325573936221e-05	0	-5
871237.PRJNA50779	Streptococcus infantis [ref_mOTU_v2_5047]	-4.94283063330015	0.0435356200527705	1.02046153061052e-05	0	-5
-	unknown Bacteroidaceae [meta_mOTU_v2_5445]	-4.94287232593134	0.029023746701847	8.62355546942264e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5422]	-4.94372105344614	0.0422163588390501	1.38948072205426e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6897]	-4.94400063394052	0.0329815303430079	3.51309173128503e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6449]	-4.94427323401475	0.0343007915567282	2.1918931089699e-05	0	-5
1499684.PRJEB6475	Clostridium sp. CL-2 [ref_mOTU_v2_3582]	-4.94470962987971	0.0369393139841689	1.85665799141012e-05	0	-5
936580.PRJNA165939	Streptococcus oralis [ref_mOTU_v2_0146]	-4.94477879994375	0.0435356200527705	1.20710527845625e-05	0	-5
352165.PRJNA34581	Pyramidobacter piscolens [ref_mOTU_v2_4064]	-4.94481672630714	0.0395778364116095	1.90417466021733e-05	0	-5
546270.PRJNA30487	Gemella haemolysans [ref_mOTU_v2_4468]	-4.94499174464801	0.0461741424802111	7.21889875841967e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7467]	-4.94502129665818	0.0316622691292876	4.22509133693358e-05	0	-5
596315.PRJNA34073	Peptostreptococcus stomatis [ref_mOTU_v2_4614]	-4.94504966603511	0.0435356200527705	2.66144221966219e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7371]	-4.94513289919853	0.0408970976253298	9.83625318332498e-06	0	-5
-	unknown Bacteria [meta_mOTU_v2_6246]	-4.94543322480016	0.029023746701847	3.27457675022512e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6521]	-4.94581003991049	0.0277044854881266	0.000130584799786753	0	-5
-	Prevotella sp. CAG:617 [meta_mOTU_v2_6833]	-4.94581067891187	0.0184696569920844	0.000359584619970448	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7063]	-4.94597373571126	0.0184696569920844	0.000466701281545859	0	-5
-	Mycoplasma sp. CAG:776 [meta_mOTU_v2_6844]	-4.94636599756937	0.0237467018469657	0.000180164440447212	0	-5
1035839.PRJNA67089	Haemophilus sputorum [ref_mOTU_v2_0151]	-4.94664706286583	0.0422163588390501	7.97459352607072e-06	0	-5
888808.PRJNA53157	Streptococcus sanguinis [ref_mOTU_v2_5117]	-4.94680040018982	0.0408970976253298	8.87373546474124e-06	0	-5
-	Bacteroides sp. CAG:462 [meta_mOTU_v2_5709]	-4.94687323584031	0.0224274406332454	0.000114244586963629	0	-5
585204.PRJNA33357	Streptococcus mitis [ref_mOTU_v2_0028]	-4.94694428491873	0.0422163588390501	7.77353203938332e-06	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6719]	-4.94707952357484	0.0277044854881266	4.67349498403292e-05	0	-5
-	unknown Odoribacter [meta_mOTU_v2_5670]	-4.94749623024516	0.025065963060686	0.000139225188974067	0	-5
-	Mycoplasma sp. CAG:776 [meta_mOTU_v2_5406]	-4.94785857702326	0.0277044854881266	4.13522592888521e-05	0	-5
-	Prevotella sp. CAG:1031 [meta_mOTU_v2_7101]	-4.94795445597349	0.0211081794195251	0.000243921489409434	0	-5
585203.PRJNA33355	Streptococcus mitis [ref_mOTU_v2_0030]	-4.94814012445866	0.0408970976253298	7.78616875370645e-06	0	-5
-	Prevotella sp. CAG:873 [meta_mOTU_v2_7050]	-4.94833928009273	0.0211081794195251	0.000202606648767166	0	-5
-	unknown Methanomicrobia [meta_mOTU_v2_6693]	-4.94838282896694	0.029023746701847	4.17120136322857e-05	0	-5
1235811.PRJDB558	Prevotella disiens [ref_mOTU_v2_0904]	-4.94841367518691	0.0395778364116095	8.69576751792742e-06	0	-5
1203590.PRJNA169485	Streptococcus sp. HPH0090 [ref_mOTU_v2_2507]	-4.94842650798993	0.0408970976253298	8.41855174245185e-06	0	-5
-	Burkholderiales bacterium YL45 [meta_mOTU_v2_6818]	-4.9488137191602	0.0303430079155673	4.49511123914107e-05	0	-5
1123263.PRJNA188328	Solobacterium moorei [ref_mOTU_v2_0531]	-4.94886917574518	0.0422163588390501	1.0069540301339e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_5353]	-4.94906906565188	0.0316622691292876	4.20201356797805e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7491]	-4.94909338349771	0.0356200527704486	1.15723848067928e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_7301]	-4.94956907262423	0.0303430079155673	4.04597583915901e-05	0	-5
1127131.PRJEA78999	Weissella confusa [ref_mOTU_v2_2240]	-4.94976200399552	0.0343007915567282	5.50495584582542e-05	0	-5
